FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,CHHCO,HHLA
6529,4.689740,3.810581,4.487318,4.639607,4.660324,4.787959,4.698677,4.670846,1.577400,4.686857,4.613836
6530,4.689741,3.810581,4.487318,4.639609,4.660324,4.787959,4.698677,4.670848,1.577400,4.686948,4.613844
6531,4.689741,3.810581,4.487318,4.639612,4.660349,4.787959,4.698677,4.681910,1.577400,4.687095,4.613844
6532,4.689741,3.810582,4.487318,4.639623,4.660349,4.788000,4.698678,4.681910,1.577400,4.687095,4.613844
6533,4.689744,3.810582,4.487318,4.639624,4.660349,4.788002,4.698680,4.681993,1.577400,4.687095,4.613844
6534,4.689744,3.810582,4.487318,4.639624,4.660366,4.788002,4.698683,4.681993,1.577400,4.687139,4.613941
6535,4.689744,3.810675,4.487318,4.639716,4.660366,4.788002,4.699614,4.682112,1.577400,4.687140,4.613942
6536,4.689746,3.810693,4.487318,4.641335,4.660379,4.788054,4.699616,4.682140,1.577400,4.687143,4.614039
6537,4.689746,3.810693,4.487318,4.641336,4.660384,4.788054,4.699616,4.682141,1.577400,4.687152,4.614510
6538,4.689746,3.810693,4.487343,4.641337,4.660384,4.788061,4.699616,4.682141,1.577400,4.687153,4.614510
6539,4.689753,3.810709,4.487343,4.641337,4.660482,4.788742,4.699616,4.682141,1.577400,4.687153,4.614510
6540,4.689753,3.810709,4.487343,4.641337,4.660482,4.788745,4.699649,4.682142,1.577400,4.687153,4.614515
6541,4.689753,3.810729,4.487343,4.641337,4.660484,4.788745,4.699649,4.682142,1.577400,4.687162,4.614516
6542,4.689753,3.810729,4.487386,4.641337,4.660484,4.788762,4.699649,4.682142,1.577400,4.687162,4.616352
6543,4.689753,3.810729,4.487386,4.641651,4.660484,4.788764,4.699649,4.682142,1.577400,4.687162,4.616352
6544,4.689753,3.810729,4.487386,4.641651,4.660485,4.788772,4.699686,4.682181,1.577400,4.687178,4.616352
6545,4.689753,3.810730,4.487386,4.641651,4.660485,4.788772,4.699686,4.682181,1.577400,4.687178,4.616352
6546,4.689754,3.810730,4.487389,4.641671,4.660541,4.788772,4.699686,4.682181,1.577400,4.687178,4.616423
6547,4.689758,3.810730,4.487389,4.641671,4.660541,4.788772,4.699686,4.682181,1.577400,4.687178,4.616586
6548,4.690716,3.810730,4.487389,4.641693,4.660541,4.788772,4.699686,4.682189,1.577400,4.687178,4.616586
6549,4.690716,3.810735,4.487389,4.641755,4.660654,4.788772,4.699688,4.682191,1.577400,4.687249,4.616600
6550,4.690716,3.810735,4.487392,4.641759,4.660654,4.788844,4.699688,4.682192,1.577400,4.687255,4.616602
6551,4.690717,3.810735,4.487392,4.641868,4.660766,4.788847,4.699688,4.682192,1.577400,4.687255,4.616603
6552,4.690745,3.810735,4.487392,4.715224,4.660766,4.788847,4.699689,4.682192,1.577400,4.687265,4.616603
6553,4.690745,3.810739,4.487392,4.715224,4.660772,4.788847,4.699703,4.682192,1.577400,4.687265,4.616603
6554,4.690754,3.810739,4.487392,4.715224,4.660772,4.788847,4.699709,4.682192,1.577400,4.687625,4.616610
6555,4.690754,3.810739,4.487392,4.715224,4.660772,4.788847,4.699709,4.682194,1.577400,4.687628,4.616610
6556,4.690754,3.810739,4.487392,4.715232,4.660772,4.788847,4.699709,4.682354,1.577400,4.687628,4.616615
6557,4.690754,3.810739,4.487392,4.715236,4.660772,4.788847,4.699710,4.682354,1.577400,4.687631,4.616615
6558,4.690754,3.810739,4.487392,4.715236,4.660793,4.788850,4.699710,4.682354,1.577400,4.692710,4.616857
6559,4.690763,3.810739,4.487392,4.715236,4.660793,4.788850,4.699711,4.682365,1.577400,4.692710,4.616857
6560,4.690763,3.810739,4.487392,4.715236,4.660838,4.788931,4.699711,4.682365,1.577400,4.692710,4.616857
6561,4.690763,3.810739,4.487392,4.715256,4.660848,4.788931,4.699711,4.682365,1.577400,4.692710,4.616857
6562,4.690763,3.810740,4.487392,4.718153,4.660853,4.788973,4.699711,4.682366,1.577400,4.692710,4.616857
6563,4.690763,3.810740,4.487392,4.718153,4.660856,4.789008,4.699711,4.682720,1.577400,4.692711,4.616857
6564,4.690794,3.810988,4.487392,4.718153,4.660856,4.789008,4.699757,4.682720,1.577400,4.692711,4.616915
6565,4.690817,3.810988,4.487392,4.718164,4.660856,4.789016,4.699757,4.682726,1.577400,4.692713,4.617383
6566,4.690817,3.811000,4.487473,4.718165,4.660856,4.789017,4.699757,4.682726,1.577400,4.692717,4.617895
6567,4.690819,3.811000,4.487473,4.718165,4.660865,4.789017,4.699757,4.682726,1.577400,4.692717,4.618059
6568,4.690819,3.811032,4.487473,4.718165,4.660876,4.789035,4.699757,4.682791,1.577400,4.692717,4.618059
6569,4.691273,3.811033,4.487473,4.718263,4.660880,4.789037,4.699757,4.682791,1.577400,4.693031,4.618059
6570,4.691273,3.811033,4.487473,4.718263,4.660881,4.789038,4.699801,4.682791,1.577400,4.693033,4.618214
6571,4.691281,3.811033,4.487473,4.718263,4.660881,4.789040,4.699802,4.682792,1.577400,4.693066,4.618214
6572,4.691412,3.811052,4.487483,4.718263,4.660881,4.789040,4.699802,4.682806,1.577400,4.693198,4.618648
6573,4.691413,3.811052,4.487483,4.718265,4.660881,4.789041,4.699805,4.682807,1.577400,4.693205,4.618650
6574,4.691413,3.811083,4.487483,4.718265,4.660883,4.789041,4.699805,4.682879,1.577400,4.693207,4.618683
6575,4.692402,3.811083,4.487497,4.718265,4.660914,4.789717,4.699827,4.682879,1.577400,4.693213,4.619054
6576,4.694108,3.811083,4.487515,4.718265,4.660915,4.789717,4.699827,4.682879,1.577400,4.693213,4.619177
6577,4.694108,3.811090,4.487515,4.718266,4.660915,4.789717,4.699828,4.682879,1.577400,4.693215,4.619272
6578,4.694108,3.811166,4.487515,4.718266,4.660915,4.789753,4.699828,4.682986,1.577400,4.693337,4.619286
6579,4.694155,3.811166,4.487515,4.718266,4.660915,4.789778,4.699829,4.682986,1.577400,4.693339,4.619286
6580,4.694156,3.811173,4.487525,4.718266,4.660915,4.789894,4.699886,4.682997,1.577400,4.693339,4.619288
6581,4.694156,3.811173,4.487574,4.718266,4.660916,4.789896,4.699893,4.683011,1.577400,4.693646,4.619288
6582,4.694156,3.811206,4.487574,4.718266,4.660916,4.789896,4.699904,4.683028,1.577400,4.693649,4.619289
6583,4.694158,3.811206,4.487574,4.718270,4.660917,4.790013,4.699904,4.683028,1.577400,4.693651,4.619290
6584,4.694158,3.811206,4.487574,4.718292,4.660917,4.790015,4.699904,4.683075,1.577400,4.693666,4.619433
6585,4.694158,3.811207,4.487574,4.718379,4.660917,4.790015,4.699904,4.683075,1.577400,4.693666,4.619435
6586,4.694158,3.811216,4.487583,4.718379,4.660919,4.790017,4.699906,4.683077,1.577400,4.693668,4.619435
6587,4.694200,3.811218,4.487583,4.718383,4.660919,4.790017,4.699924,4.683077,1.577400,4.693826,4.619989
6588,4.694200,3.811218,4.487583,4.718383,4.660919,4.790017,4.699929,4.687436,1.577400,4.694962,4.622209
6589,4.694264,3.811218,4.487583,4.718383,4.660923,4.790042,4.699930,4.687490,1.577400,4.694962,4.622218
6590,4.694264,3.811218,4.487583,4.718396,4.660923,4.790042,4.699933,4.687490,1.577400,4.694962,4.622218
6591,4.694266,3.811218,4.487600,4.718397,4.660923,4.790042,4.699953,4.687493,1.577400,4.694962,4.622218
6592,4.694266,3.811218,4.487600,4.718490,4.660923,4.790063,4.699954,4.687516,1.577400,4.694962,4.622218
6593,4.694268,3.811218,4.487600,4.718491,4.660923,4.809338,4.699993,4.687519,1.577400,4.694969,4.622218
6594,4.694268,3.811218,4.487600,4.718491,4.660923,4.809338,4.699994,4.687519,1.577400,4.694969,4.623332
6595,4.694268,3.811218,4.487611,4.718491,4.661201,4.809438,4.699994,4.687519,1.577400,4.694969,4.623332
6596,4.694276,3.811253,4.487611,4.718491,4.661202,4.809484,4.700020,4.687622,1.577400,4.694969,4.623515
6597,4.694276,3.811254,4.487617,4.718607,4.661208,4.809484,4.700042,4.687622,1.577400,4.694970,4.623591
6598,4.694751,3.811255,4.487621,4.718660,4.661214,4.810126,4.700042,4.688102,1.577400,4.694995,4.623591
6599,4.694758,3.811255,4.487622,4.718680,4.661214,4.810149,4.700072,4.688134,1.577400,4.694996,4.623591
6600,4.694759,3.811255,4.487622,4.719608,4.661214,4.810149,4.700072,4.688134,1.577400,4.694996,4.623622
6601,4.694760,3.811255,4.487626,4.719608,4.661220,4.811116,4.700072,4.688134,1.577400,4.694996,4.623622
6602,4.694779,3.814344,4.487626,4.719608,4.661322,4.811124,4.700087,4.688134,1.577400,4.695023,4.623624
6603,4.694779,3.814344,4.487626,4.719700,4.661496,4.811124,4.700087,4.688134,1.577400,4.695052,4.623930
6604,4.694779,3.814344,4.487626,4.719700,4.661497,4.811124,4.700087,4.688143,1.577400,4.695114,4.623930
6605,4.694804,3.814346,4.487626,4.719700,4.661497,4.811164,4.700104,4.688144,1.577400,4.695115,4.623930
6606,4.694804,3.814346,4.487627,4.720484,4.661514,4.811191,4.700104,4.688144,1.577400,4.695130,4.623932
6607,4.694805,3.814346,4.487627,4.720487,4.661514,4.811207,4.700106,4.688149,1.577400,4.695131,4.625513
6608,4.694805,3.814346,4.487634,4.720487,4.661514,4.811250,4.700107,4.688149,1.577400,4.695135,4.625513
6609,4.694805,3.814464,4.487634,4.720487,4.661514,4.811250,4.700108,4.688158,1.577400,4.695139,4.625513
6610,4.694812,3.814464,4.487634,4.720491,4.661602,4.811250,4.700114,4.688158,1.577400,4.695140,4.625513
6611,4.694939,3.814464,4.487634,4.720492,4.661602,4.811250,4.700114,4.688180,1.577400,4.695140,4.625513
6612,4.694939,3.814464,4.487634,4.720518,4.661603,4.811250,4.700120,4.688192,1.577400,4.695141,4.625515
6613,4.694960,3.814467,4.487634,4.720518,4.661603,4.811258,4.700120,4.688246,1.577400,4.695141,4.625515
6614,4.699863,3.814467,4.487634,4.720518,4.661603,4.811668,4.700120,4.688650,1.577400,4.695142,4.625516
6615,4.700133,3.814467,4.487634,4.721990,4.661603,4.811668,4.700120,4.688650,1.577400,4.695188,4.625516
6616,4.701044,3.814467,4.487634,4.722063,4.661603,4.811670,4.700120,4.688656,1.577400,4.695190,4.625558
6617,4.701070,3.814467,4.487634,4.722063,4.661632,4.811670,4.700131,4.688656,1.577400,4.695204,4.625565
6618,4.701071,3.814467,4.487634,4.722066,4.661632,4.811670,4.700136,4.688656,1.577400,4.695204,4.625572
6619,4.701224,3.814467,4.487634,4.722066,4.661632,4.811670,4.700141,4.688688,1.577400,4.695308,4.625572
6620,4.701224,3.814569,4.487634,4.722066,4.661632,4.811670,4.700194,4.688688,1.577400,4.695308,4.625572
6621,4.710851,3.814569,4.487634,4.722066,4.661632,4.811947,4.700196,4.688688,1.577400,4.695309,4.625599
6622,4.710851,3.814569,4.487634,4.722463,4.661632,4.811947,4.700196,4.688796,1.577400,4.695309,4.625599
6623,4.710885,3.814569,4.487634,4.722463,4.661632,4.812501,4.700196,4.688796,1.577400,4.695313,4.625599
6624,4.710887,3.814570,4.487634,4.722967,4.661633,4.812501,4.700196,4.688824,1.577400,4.695317,4.625599
6625,4.710887,3.814742,4.487634,4.722968,4.661633,4.812501,4.700196,4.689283,1.577400,4.695317,4.625599
6626,4.710887,3.814742,4.487634,4.723191,4.661669,4.812502,4.711048,4.689283,1.577400,4.695317,4.625762
6627,4.710887,3.814742,4.487634,4.723193,4.661671,4.812502,4.711048,4.689453,1.577400,4.695317,4.625763
6628,4.710887,3.814742,4.487634,4.723194,4.661706,4.812578,4.711048,4.689852,1.577400,4.695359,4.625906
6629,4.710887,3.814742,4.488074,4.723224,4.661706,4.812799,4.711048,4.690005,1.577400,4.695362,4.625906
6630,4.710887,3.814742,4.488081,4.723224,4.661707,4.812799,4.711048,4.690092,1.577400,4.695362,4.625951
6631,4.710890,3.814742,4.488081,4.723224,4.661730,4.812799,4.711048,4.690097,1.577400,4.695362,4.626645
6632,4.710890,3.814742,4.488081,4.723269,4.661730,4.812799,4.711048,4.690097,1.577400,4.696321,4.626692
6633,4.710902,3.814745,4.488081,4.723269,4.661734,4.812799,4.711072,4.690228,1.577400,4.704912,4.626692
6634,4.710902,3.814745,4.488084,4.723278,4.661734,4.812801,4.711072,4.690230,1.577400,4.704912,4.626692
6635,4.710902,3.814745,4.488084,4.723278,4.661734,4.812817,4.711072,4.690230,1.577400,4.704929,4.626693
6636,4.710902,3.814745,4.488084,4.723279,4.661734,4.812822,4.711076,4.690230,1.577400,4.705398,4.626693
6637,4.710902,3.814745,4.488084,4.723279,4.661779,4.812965,4.711078,4.690533,1.577400,4.705398,4.626693
6638,4.710904,3.814745,4.488229,4.723279,4.661794,4.812965,4.711078,4.690533,1.577400,4.705404,4.626693
6639,4.710915,3.814745,4.488319,4.723282,4.661794,4.812975,4.711078,4.690533,1.577400,4.705406,4.626709
6640,4.710915,3.814774,4.488320,4.723282,4.661794,4.812975,4.711078,4.690533,1.577400,4.705406,4.626709
6641,4.710927,3.814774,4.488328,4.723297,4.661833,4.812975,4.711078,4.690533,1.577400,4.705781,4.627190
6642,4.710927,3.814774,4.488335,4.723297,4.661833,4.812975,4.711078,4.690552,1.577400,4.705781,4.631651
6643,4.710927,3.814774,4.488335,4.723385,4.661833,4.813005,4.711078,4.691719,1.577400,4.705781,4.631753
6644,4.710941,3.814774,4.488335,4.723552,4.661833,4.813005,4.711078,4.691719,1.577400,4.705782,4.631757
6645,4.710944,3.814774,4.488335,4.723552,4.661833,4.813005,4.711089,4.691719,1.577400,4.705782,4.631757
6646,4.710998,3.814782,4.488335,4.723560,4.661833,4.813020,4.711091,4.691719,1.577400,4.705786,4.631781
6647,4.711064,3.814782,4.488393,4.723561,4.661833,4.813020,4.711095,4.691733,1.577400,4.705897,4.632756
6648,4.711064,3.814782,4.488393,4.723561,4.661833,4.813020,4.711096,4.691734,1.577400,4.705897,4.632756
6649,4.711073,3.814782,4.488393,4.723561,4.661833,4.813020,4.711847,4.691734,1.577400,4.705900,4.632766
6650,4.711073,3.814782,4.488393,4.724127,4.661852,4.813020,4.711848,4.691734,1.577400,4.705905,4.632766
6651,4.711079,3.814798,4.488393,4.724127,4.661857,4.813020,4.711848,4.691734,1.577400,4.705921,4.633276
6652,4.711090,3.814798,4.488393,4.724133,4.661859,4.813023,4.711850,4.691734,1.577400,4.705923,4.633276
6653,4.711236,3.814798,4.488393,4.724204,4.661859,4.813028,4.711850,4.691743,1.577400,4.705925,4.633276
6654,4.711236,3.814799,4.488393,4.724211,4.661859,4.813028,4.711850,4.691768,1.577400,4.707182,4.633784
6655,4.711236,3.814799,4.488394,4.724214,4.661861,4.813028,4.711850,4.691792,1.577400,4.707182,4.633836
6656,4.711236,3.814799,4.488433,4.724214,4.661862,4.813028,4.711851,4.691792,1.577400,4.707296,4.633883
6657,4.711236,3.814799,4.488433,4.724245,4.661862,4.813028,4.711851,4.691792,1.577400,4.707299,4.633883
6658,4.711237,3.814799,4.488433,4.724247,4.661862,4.813028,4.711884,4.691792,1.577400,4.707307,4.633970
6659,4.711237,3.814799,4.488433,4.724247,4.661866,4.813028,4.711884,4.691982,1.577400,4.707337,4.633971
6660,4.711251,3.814799,4.488433,4.724253,4.661866,4.813028,4.711884,4.691982,1.577400,4.707440,4.633984
6661,4.711258,3.814799,4.488472,4.724253,4.661867,4.813028,4.711884,4.691982,1.577400,4.707440,4.633984
6662,4.711259,3.814799,4.488472,4.724266,4.661867,4.813044,4.711884,4.691982,1.577400,4.707497,4.633989
6663,4.711259,3.814799,4.488472,4.724266,4.663205,4.813044,4.711884,4.691982,1.577400,4.707596,4.633990
6664,4.711266,3.814799,4.490622,4.724266,4.663205,4.813066,4.711887,4.691993,1.577400,4.707839,4.633990
6665,4.711307,3.814799,4.490622,4.724577,4.663206,4.813066,4.711887,4.692005,1.577400,4.708103,4.634014
6666,4.712342,3.814799,4.490622,4.724577,4.663206,4.813069,4.711887,4.692005,1.577400,4.708103,4.634014
6667,4.712342,3.814799,4.490622,4.724577,4.663206,4.813071,4.711887,4.692005,1.577400,4.708103,4.634014
6668,4.712342,3.815360,4.490622,4.724577,4.663206,4.813410,4.711888,4.692005,1.577400,4.708104,4.634033
6669,4.712498,3.815360,4.490622,4.724577,4.663401,4.813410,4.711983,4.692287,1.577400,4.708128,4.634033
6670,4.712498,3.815360,4.490622,4.724589,4.663408,4.813426,4.711983,4.692287,1.577400,4.708128,4.634060
6671,4.712498,3.815376,4.490622,4.724589,4.663418,4.813427,4.711983,4.692312,1.577400,4.708128,4.634061
6672,4.712498,3.815376,4.490629,4.724589,4.663418,4.813431,4.712047,4.692330,1.577400,4.708129,4.634061
6673,4.712499,3.815376,4.490629,4.725425,4.663418,4.813487,4.712151,4.692330,1.577400,4.708140,4.634061
6674,4.712509,3.815376,4.490629,4.725425,4.663418,4.813884,4.712156,4.692330,1.577400,4.708140,4.634080
6675,4.712509,3.815376,4.490630,4.726159,4.663418,4.813885,4.712156,4.692330,1.577400,4.708140,4.634080
6676,4.712509,3.815376,4.490630,4.726159,4.663421,4.813885,4.712185,4.692330,1.577400,4.708143,4.634086
6677,4.712509,3.815376,4.490630,4.726159,4.663424,4.813886,4.712185,4.692432,1.577400,4.708143,4.638897
6678,4.712509,3.815376,4.490630,4.726334,4.663424,4.813887,4.712199,4.692439,1.577400,4.708144,4.638897
6679,4.712509,3.815376,4.490630,4.726334,4.663424,4.814140,4.712199,4.692442,1.577400,4.708169,4.638961
6680,4.712509,3.815376,4.490630,4.726334,4.663424,4.814202,4.712199,4.692491,1.577400,4.708169,4.638961
6681,4.712534,3.815376,4.490630,4.726338,4.663424,4.814377,4.712200,4.692492,1.577400,4.708281,4.638961
6682,4.712534,3.815376,4.490630,4.726343,4.663424,4.814377,4.712200,4.692492,1.577400,4.708300,4.638961
6683,4.712991,3.815376,4.490630,4.726423,4.663425,4.814377,4.712200,4.692492,1.577400,4.708300,4.638996
6684,4.713010,3.815376,4.490630,4.726423,4.663425,4.814377,4.712244,4.692492,1.577400,4.708320,4.638996
6685,4.713217,3.815376,4.490630,4.726423,4.663425,4.815038,4.712244,4.692492,1.577400,4.708320,4.641678
6686,4.713267,3.815376,4.490759,4.726423,4.663425,4.815040,4.712244,4.692492,1.577400,4.708354,4.641678
6687,4.713267,3.815376,4.490759,4.727534,4.663425,4.815040,4.712302,4.692492,1.577400,4.708354,4.641890
6688,4.713267,3.815376,4.490759,4.727534,4.663425,4.815040,4.712302,4.693831,1.577400,4.708357,4.641908
6689,4.713267,3.815377,4.490759,4.727534,4.663453,4.815040,4.712302,4.693848,1.577400,4.708357,4.641908
6690,4.713268,3.815377,4.490759,4.727563,4.663509,4.815232,4.712319,4.693848,1.577400,4.709032,4.641927
6691,4.713268,3.815377,4.490759,4.727563,4.663516,4.815232,4.712319,4.693848,1.577400,4.709032,4.643291
6692,4.713268,3.815377,4.490759,4.727586,4.663530,4.815232,4.712319,4.693894,1.577400,4.709032,4.643291
6693,4.716550,3.815377,4.490759,4.727586,4.663530,4.815261,4.712320,4.693897,1.577400,4.709065,4.643316
6694,4.716561,3.815460,4.490759,4.727586,4.663530,4.815261,4.712322,4.693897,1.577400,4.709065,4.643344
6695,4.716562,3.815460,4.490760,4.727586,4.663530,4.815261,4.712322,4.693898,1.577400,4.709102,4.643344
6696,4.716612,3.815460,4.490760,4.728157,4.663530,4.815262,4.712326,4.693898,1.577400,4.709102,4.644149
6697,4.716749,3.815672,4.490760,4.728236,4.663530,4.815272,4.712326,4.693898,1.577400,4.709102,4.644149
6698,4.716749,3.815672,4.490760,4.728236,4.663530,4.815272,4.712326,4.693898,1.577400,4.709133,4.644163
6699,4.716753,3.815672,4.490760,4.728263,4.663530,4.815376,4.712570,4.693913,1.577400,4.709142,4.644173
6700,4.716753,3.815672,4.490766,4.728263,4.663530,4.815376,4.712571,4.693950,1.577400,4.709142,4.644176
6701,4.716753,3.815672,4.490766,4.728263,4.663541,4.815377,4.712600,4.694045,1.577400,4.709153,4.644210
6702,4.716760,3.815672,4.490804,4.728263,4.663541,4.815377,4.712600,4.694045,1.577400,4.709155,4.644210
6703,4.716760,3.815676,4.490804,4.728263,4.663543,4.815707,4.712601,4.694045,1.577400,4.709155,4.644210
6704,4.716804,3.815676,4.490804,4.728263,4.663543,4.815707,4.712601,4.694045,1.577400,4.709155,4.644210
6705,4.716804,3.815676,4.490954,4.728263,4.663543,4.815707,4.712634,4.694048,1.577400,4.709196,4.644210
6706,4.716804,3.815677,4.490954,4.728263,4.663543,4.815720,4.712634,4.694048,1.577400,4.709209,4.644210
6707,4.716835,3.815677,4.490955,4.728265,4.663846,4.815720,4.712634,4.694048,1.577400,4.709209,4.644210
6708,4.716836,3.815677,4.490955,4.728269,4.663846,4.816719,4.712634,4.694048,1.577400,4.709218,4.644238
6709,4.716836,3.815677,4.490978,4.728269,4.663846,4.816721,4.712639,4.694048,1.577400,4.709218,4.644238
6710,4.716930,3.815677,4.490978,4.728308,4.663847,4.816721,4.712664,4.694051,1.577400,4.709218,4.644253
6711,4.716930,3.815677,4.491000,4.728369,4.663847,4.816828,4.712664,4.694051,1.577400,4.709218,4.644253
6712,4.716930,3.815677,4.491000,4.728371,4.663847,4.816828,4.712683,4.694051,1.577400,4.709225,4.644253
6713,4.716930,3.815677,4.491746,4.728371,4.663847,4.816828,4.712683,4.694051,1.577400,4.709225,4.644490
6714,4.716930,3.815677,4.491746,4.728371,4.663854,4.816828,4.712683,4.694079,1.577400,4.709225,4.644491
6715,4.716933,3.815677,4.491746,4.728371,4.663854,4.816828,4.712687,4.694079,1.577400,4.709225,4.644509
6716,4.716933,3.815677,4.491746,4.728401,4.663856,4.816841,4.712945,4.694079,1.577400,4.709225,4.645146
6717,4.716933,3.815677,4.492145,4.728401,4.663863,4.816852,4.712953,4.694305,1.577400,4.709225,4.645148
